ID,Word,Corrected
10160,donuyor,Do nuyor
10190,dorequestsovernetwork,Do requests over network
10205,doserveroperation,Do server operation
10209,dosetfocus,Do set focus
10216,dosinglepass,Do single pass
10239,dothrow,Do throw
10249,doubleclicks,Double clicks
10256,doubletostring,Double to string
10274,dovisitmodule,Do visit module
10276,dowalk,Do walk
10304,downloadmailfromservers,Download mail from servers
10324,downloadwed,Download wed
10371,drawableengine,Draw able engine
10376,drawbackground,Draw background
10378,drawborderimage,Draw border image
10380,drawborders,Draw borders
10409,drawrects,Draw rects
10428,dreamhosters,Dream hosters
10437,drilldowntoselectionframe,Drilldown to selection frame
10484,dropwatchpointandunlock,Drop watch point and unlock
10509,dsfservicestracker,Dsf services tracker
10591,dupdistnames,Dup dist names
10667,dynamicpopupwizard,Dynamic popup wizard
10777,eclipsecompiler,Eclipse compiler
10785,eclipsehelper,Eclipse helper
10791,eclipselauncherparser,Eclipse launcher parser
10796,eclipselinkmw,Eclipse link mw
10800,eclipselintclient,Eclipse lint client
10813,eclipsesvn,Eclipse svn
10817,eclipseversion,Eclipse version
10842,ecoreevaluationenvironment,E core evaluation environment
10899,edithelpers,Edit helpers
10931,editorselectionchanged,Editor selection changed
10932,editorselectionchangedlistener,Editor selection changed listener
10933,editorsite,Editor site
10939,editorvaluechanged,Editor value changed
10969,edutoolkit,Edu toolkit
11008,egenerictypeimpl,e generic type impl
11034,ehtml,e html
11040,eignore,e ignore
11042,eiitest,eii test
11044,eimperativeocl,e imperative ocl
11061,eintrag,e intrag
11077,ejavaobject,e java object
11120,elementeditpart,element edit part
11127,elementpath,element path
11177,emailserviceproxy,email service proxy
11241,empno,emp no
11331,encryptcipher,encrypt cipher
11340,endcompleteredraw,end complete redraw
11353,endfragment,end fragment
11416,enhancedstatuscodes,enhanced status codes
11450,ensureelementisvisible,ensure element is visible
11452,ensurefixedmallocmemory,ensure fixed malloc memory
11458,ensuremyebooksvolumes,ensure my ebooks volumes
11475,entermodalstate,enter modal state
11480,enterprisemanager,enterprise manager
11499,entitymanagerfactoryproxyimpl,entity manager factory proxy impl
11502,entityreference,entity reference
11514,entrydata,entry data
11603,equinoxlauncher,equinox launcher
11662,errorlevel,error level
11664,errornumber,error number
11667,errorparstab,error pars tab
11709,escapeattributevalue,e scape attribute value
11719,escript,e script
11734,esmtps,es mtps
11822,eugridpma,e ugrid pma
11833,evalerror,eval error
11840,evaluatefilter,evaluate filter
11848,evaluatestringwithvalue,evaluate string with value
11852,evaluationenvironment,evaluation environment
11870,eventdispatchjob,event dispatch job
11880,eventloop,event loop
11956,exceptionattribute,exception attribute
11957,exceptioncheck,exception check
11980,excludefrombuildpathaction,exclude from build path action
11981,excludelist,exclude list
11983,exclusiveisolatedclientsession,exclusive isolated client session
11998,execpool,exec pool
12012,executeall,Execute all
12028,executemasterpage,Execute master page
12040,executeselectcall,execute select call
12047,executionenvironmentanalyzer,execution environment analyzer
12086,expandablelistadapter,expandable list adapter
12096,expandgroup,expand group
12131,expirationtime,Expiration time
12172,exportresourcesaction,Export resources action
12209,extdisk,Ext disk
12244,extensionmapper,Extension mapper
12252,extensionssection,Extensions section
12286,extplug,Ext plug
12334,facetdatamodelmap,Facet data model map
12340,facetprojectcreationoperation,Facet project creation operation
12351,factoryfinder,Factory finder
12364,failblog,Fail blog
12371,failedtocreatetests,Failed to create tests
12381,failsenablement,Fails enablement
12392,fakeuser,Fake user
12413,fanfiction,Fan fiction
12449,faststripe,Fast stripe
12450,fastwebnet,Fast webnet
12496,fcheckframebufferstatus,Fcheck frame buffer status
12541,featuresaction,Features action
12543,featureswitch,Feature switch
12581,fehleroffset,Fehler offset
12708,filecharsequence,File chars equence
12709,fileclass,File class
12751,filepaths,File paths
12790,filewriter,File writer
12862,filterstring,Filter string
12871,finalizeframeloader,Finalize frame loader
12910,findcontentviewer,Find content viewer
12926,findendtime,Find end time
12958,finditemwithname,Find item with name
12962,findlaunchconfiguration,Find launch configuration
12996,findreplace,Find replace
13000,findresourceinternal,Find resource internal
13002,findserver,Find server
13009,findstoragemodule,Find storage module
13058,fireaccessiblefocusevent,Fire accessible focus event
13063,firebindingmanagerchanged,Fire binding manager changed
13073,firecontentschanged,Fire contents changed
13100,firefoxmobile,Firefox mobile
13149,firstdayofweek,First day of week
13153,firstresult,First result
13175,fixcorrectionproposal,Fix correction proposal
13241,flexibleprojectcontainer,Flexible project container
13278,flowpage,Flow page
13299,flushnativestackframe,Flush native stack frame
13305,flushviewer,Flush viewer
13306,flushviewers,Flush viewers
13308,fluxbox,Flux box
13342,focusinit,Focus in it
13400,fontdialogforparagraph,Font dialog for paragraph
13491,forcesweepatshutdown,Force sweep at shutdown
13502,foregound,Fore gound
13519,forinstatement,For instatement
13528,formatargumente,Format argumente
13546,formatjavadocblock,Format javadoc block
13550,formatline,Format line
13581,formmethod,Form method
13583,formset,Form set
13586,formtarget,Form target
13591,formulaire,Formula ire
13625,foundlogins,Found logins
13636,foxdie,Fox die
13638,foxsports,Fox sports
13677,framechanged,Frame changed
13679,frameconst,Frame const
13681,frameconstructiondata,Frame construction data
13684,frameelement,Frame element
13745,freecodememory,Free code memory
13758,freeinternal,Free internal
13764,freemind,Free mind
13836,fromalpha,From alpha
13930,fulldrag,Full drag
13946,fullwidth,Full width
13971,functioncallhook,Function call hook
13981,functionservice,Function service
13983,functionstmt,Functions tmt
15022,getempid,Get empid
15024,getenabledprotocols,Get enabled protocols
15025,getenclosinglevel,Get enclosing level
15035,getentitymanagerfactory,Get entity manager factory
15037,getentitypersister,Get entity persister
15058,getexistingadapter,Get existing adapter
15073,getexternalcachedir,Get external cache dir
15121,getfilterresult,Get filter result
15149,getfontwidth,Get font width
15157,getfragments,Get fragments
15169,getfullyqualifiedname,Get fully qualified name
15170,getfunc,Get func
15189,getgraphic,Get graphic
15202,gethead,Get head
15206,getheaderview,Get header view
15210,gethibernatesession,Get hibernate session
15214,gethittestresult,Get hit test result
15257,getindexof,Get indexof
15269,getinputstreamwithspec,Get input stream with spec
15282,getintarray,Get int array
15292,getipaddress,Get ip address
15296,getit,Get it
15304,getitemforid,Get item for id
15307,getitemprovidertext,Get item provider text
15356,getlastvisibleposition,Get last visible position
15360,getlaunchableadapter,Get launchable adapter
15361,getlaunchername,Get launcher name
15392,getlistener,Get listener
15418,getmanualenabledvalidators,Get manual enabled validators
15428,getmarkercounts,Get marker counts
15441,getmember,Get member
15444,getmembervaluepairs,Get member value pairs
15475,getmirror,Get mirror
15493,getmoduleobject,Get module object
15515,getnamerange,Get name range
15516,getnames,Get names
15528,getnavigationrules,Get navigation rules
15538,getnewsessionid,Get new session id
15539,getnewtaskdata,Get new task data
15565,getobjectforhandle,Get object for handle
15570,getocl,Get ocl
15601,getosgimanifest,Get os gi manifest
15717,getpreviewsize,Get preview size
15733,getproductnameset,Get product name set
15734,getproducts,Get products
15736,getprofileid,Get profile id
15739,getprogramarguments,Get program arguments
15757,getpropertydescriptors,Get property descriptors
15791,getrangeaddress,Get range address
15793,getrangeelement,Get range element
15795,getrawclasspath,Get raw class path
15798,getrawlocation,Get raw location
15804,getreadallquery,Get read all query
15825,getregisteredelementcreatorconfigurations,Get registered element creator configurations
15829,getregularcompletion,Get regular completion
15838,getremoteservicereferences,Get remote service references
15845,getreply,Get reply
15868,getresponsebody,Get response body
15880,getreturntype,Get returntype
15891,getrootprescontext,Get root pres context
15892,getroots,Get roots
15899,getrowproperties,Get row properties
15908,getsalt,Get salt
15960,getselectedposition,Get selected position
15972,getserverexplorercontentservice,Get server explorer content service
15981,getservletcontext,Get servlet context
16023,getspecialdragpoly,Get special drag poly
16040,getstatelocation,Get state location
16046,getstatusline,Get status line
16052,getstream,Get stream
16090,getsupportedpreviewframerates,Get supported preview frame rates
16108,getsystemprincipal,Get system principal
16157,getthis,Get this
16158,getthisprop,Get this prop
16181,gettopindex,Get top index
16214,gettypesignature,Get type signature
16229,getupdatejob,Get update job
16260,getvaluelabels,Get value labels
16286,getvisible,Get visible
16297,getwait,Get wait
16311,getwidthinfo,Get width info
16324,getworkbencherrorhandler,Get workbench error handler
16334,getwriter,Get writer
16492,globalcompositeoperation,Global composite operation
16498,globalmenu,Global menu
16508,globaltime,Global time
16580,gmxhome,Gmx home
16631,googleaccount,Google account
16681,gotomarker,Go to marker
16684,gotourl,Go to url
16768,graphimpl,Graph impl
16785,gravatars,Gr avatars
16799,greaterthan,Greater than
16808,greensopinion,Greens opinion
16856,gridworkflow,Grid work flow
16871,groupaction,Group action
16878,groupconfigurations,Group configurations
16917,gsmarena,Gsm arena
16921,gsmservicestatetracker,Gsm service state tracker
17080,handleapplicationerror,Handle application error
17105,handledebugevents,Handle debug events
17116,handleelementedit,Handle element edit
17121,handleerrors,Handle errors
17128,handlefinished,Handle finished
17129,handlefocus,Handle focus
17155,handlemousepressed,Handle mouse pressed
17178,handlerdelegate,Handler delegate
17192,handlerrequest,Handler request
17213,handletablemousedoubleclickevent,Handle table mouse double click event
17215,handletimeupdate,Handle time update
17218,handletypeselection,Handle type selection
17288,hasatomproperty,Has atom property
17293,hasclass,Has class
17294,hascode,Has code
17299,hasdata,Has data
17351,hasresolutions,Has resolutions
17352,hasrootdomain,Has root domain
17364,hasvalue,Has value
17403,headerfooter,Header footer
17416,heapbytebuffer,Heap byte buffer
17450,helloandroidtest,Hello android test
17456,hellospinner,Hello spinner
17479,helpindexertool,Help indexer tool
17488,helptopic,Help topic
17619,hintadapter,Hint adapter
17628,hiobject,H iobject
17652,hittestresult,Hit test result
17690,homebutton,Home button
17703,homestarrunner,Home star runner
